ts,bot_variant,exchange,trading_pair,state,regime,mid,equity_quote,base_pct,target_base_pct,spread_pct,spread_floor_pct,net_edge_pct,skew,adverse_drift_30s,soft_pause_edge,base_balance,quote_balance,market_spread_pct,market_spread_bps,best_bid_price,best_ask_price,best_bid_size,best_ask_size,turnover_today_x,cancel_per_min,orders_active,fills_count_today,fees_paid_today_quote,daily_loss_pct,drawdown_pct,risk_reasons,fee_source,maker_fee_pct,taker_fee_pct,realized_pnl_today_quote,position_base,avg_entry_price,funding_rate,funding_cost_today_quote,margin_ratio,position_drift_pct,ws_reconnect_count,order_book_stale,_tick_duration_ms,_indicator_duration_ms,_connector_io_duration_ms
2026-02-24T15:44:00.661134+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63795.5350000000,7875.910700000000026560226934,0.1620016717558770723819184197,0.50,0.005701271230782873079127572364,0.005701271230782873079127572364,-0.0006869482700946333491464076765,0.0030,0.001431770919792337490429417469,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.567507820100576004261113258E-7,0.001567507820100576004261113258,63795.53,63795.54,0.740521,0.842443,2.071371685230890180736038307,0,52,2257,16.313938419387000000000,0.001570224833443456410349116596,0.001805161286021589192617539087,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02221970000000000041633363423,63299.36425963792105461993777,0,0,1,0.07417694330259600642139964146,0,True,2.0996440143790096,0.05589801003225148,0.25909399846568704
2026-02-24T15:45:00.854653+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63753.7550000000,7875.075100000000026542832515,0.1619127543304317215013237645,0.50,0.005701271230782873079127572364,0.005701271230782873079127572364,0.0000979537579256801792641423309,0.0030,0.0006467589983323932128552677666,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.568535061189729138307225982E-7,0.001568535061189729138307225982,63753.75,63753.76,0.446671,0.568835,2.071591472110151679063237697,0,52,2257,16.313938419387000000000,0.001676153906525655610801848736,0.001911065433364118149252462572,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02221970000000000041633363423,63299.36425963792105461993777,0,0,1,0.09989783840465892691661768076,0,False,2.459579991409555,0.04410298424772918,0.3071230021305382
2026-02-24T15:46:00.051018+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63765.9950000000,7875.319900000000026547928439,0.1619388058128279998186217948,0.50,0.005119523693923090445473717652,0.005119523693923090445473717652,0.0004574743744402853212089050022,0.0030,0.00005457156421626491358130202577,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.568233978000343286417784275E-7,0.001568233978000343286417784275,63765.99,63766.0,1.230951,0.457373,2.071527077825371886798560066,0,52,2257,16.313938419387000000000,0.001645120592630822719142168424,0.001880039421792252318012360478,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02221970000000000041633363423,63299.36425963792105461993777,0,0,1,0.09989783840465892691661768076,0,False,2.269822987727821,0.04332701792009175,0.22494100267067552
2026-02-24T15:47:00.263658+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63797.6750000000,7875.953500000000026561117888,0.1620062256588995887619259598,0.50,0.005119523693923090445473717652,0.005119523693923090445473717652,0.0002562551130873965026663671114,0.0030,0.0002558741500552943724698228816,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.567455240335952681661204738E-7,0.001567455240335952681661204738,63797.67,63797.68,0.971189,0.013888,2.071360428853090606106594136,0,60,2257,16.313938419387000000000,0.001564799074314784646611231317,0.001799736803606246637155625817,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02221970000000000041633363423,63299.36425963792105461993777,0,0,1,0.09989783840465892691661768076,0,False,2.1898800041526556,0.04180299583822489,0.20211600349284708
2026-02-24T15:48:00.469107+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63796.5450000000,7875.930900000000026560647431,0.1620038210340316751963531140,0.50,0.004944864444635014796290308069,0.004944864444635014796290308069,0.0002533156122841303853536500834,0.0030,0.0001884469626449362129764233566,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.567483003977723245044069393E-7,0.001567483003977723245044069393,63796.54,63796.55,0.356146,0.70418,2.072366405849878640372099576,0,68,2258,16.321814611955000000000,0.001567664077966840297556937093,0.001802601133105936865039720205,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02234310000000000041633363423,63302.27571858321873223171776,0,0,1,0.09989783840465892691661768076,0,False,2.231490012491122,0.04181099939160049,0.20335297449491918
2026-02-24T15:49:00.669509+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63830.7650000000,7876.615300000000026574894368,0.1620766346174098438281891111,0.50,0.004944864444635014796290308069,0.004944864444635014796290308069,0.0003439470286772376918572631810,0.0030,0.00009790558032827819408535941099,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.566642668312059239772545418E-7,0.001566642668312059239772545418,63830.76,63830.77,0.032474,1.052398,2.072186337696980065147001272,0,68,2258,16.321814611955000000000,0.001480902639937332000776360380,0.001715860110557795627700153837,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02234310000000000041633363423,63302.27571858321873223171776,0,0,1,0.09989783840465892691661768076,0,True,1.8374790088273585,0.039300997741520405,0.1985080016311258
2026-02-24T15:50:00.877206+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63875.6250000000,7877.512500000000026593571095,0.1621720689113473348700921326,0.50,0.005598432372717043834893377379,0.005598432372717043834893377379,0.0006349882616479288271247608696,0.0030,0.00006840952320049492802872010244,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.565542411522392148804806215E-7,0.001565542411522392148804806215,63875.62,63875.63,0.688167,0.231911,2.071950328476787557607739960,0,68,2258,16.321814611955000000000,0.001367164530352184654383120407,0.001602148764224960563204158869,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02234310000000000041633363423,63302.27571858321873223171776,0,0,1,0.1048690647224422732897172354,0,True,2.091744012432173,0.041301012970507145,0.21710398141294718
2026-02-24T15:51:00.145551+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63769.0150000000,7875.380300000000026549185767,0.1619452332987652700720588292,0.50,0.005598432372717043834893377379,0.005598432372717043834893377379,-0.0002810916541858678299028736166,0.0030,0.0009832093812211864702180066276,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.568159708911922192933354859E-7,0.001568159708911922192933354859,63769.01,63769.02,0.711151,0.93814,2.074510444102997787284435882,0,72,2260,16.337558683633000000000,0.001637463680215594342278423728,0.001872384311093965160304426747,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02258990000000000041633363423,63307.63519474972064745285118,0,0,1,0.1048690647224422732897172354,0,True,3.2126200094353408,0.08861999958753586,0.3775850054807961
2026-02-24T15:52:00.355929+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63816.6350000000,7876.332700000000026569011574,0.1620465702267757204140950488,0.50,0.005634142685355306883738686425,0.005634142685355306883738686425,0.0001679368470704551911155999990,0.0030,0.0005485904291116982009479372945,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.566989547474573048234210406E-7,0.001566989547474573048234210406,63816.63,63816.64,1.808693,1.447791,2.074259595919938722863874553,0,80,2260,16.337558683633000000000,0.001516727862595337618354079485,0.001751676903328258388764095147,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02258990000000000041633363423,63307.63519474972064745285118,0,0,1,0.1048690647224422732897172354,0,False,3.346161014633253,0.0663090031594038,0.2755379828158766
2026-02-24T15:53:00.565557+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63814.0050000000,7876.280100000000026567916617,0.1620409741395560605142553942,0.50,0.005634142685355306883738686425,0.005634142685355306883738686425,0.0006846783566668579511931833364,0.0030,0.00003134206486694784155426553358,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.567054128635242373519731288E-7,0.001567054128635242373519731288,63814.0,63814.01,0.677586,1.518196,2.075273305216633921496051400,0,88,2261,16.345433835939000000000,0.001523395968440387496218863669,0.001758343440128422370476633357,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1048690647224422732897172354,0,False,2.484501979779452,0.04400900797918439,0.2658540033735335
2026-02-24T15:54:00.768174+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63884.7550000000,7877.695100000000026597372221,0.1621914892339511873572645393,0.50,0.005507548154361606120083976463,0.005507548154361606120083976463,0.0000581696987278400189557250518,0.0030,0.0006073992918112692303626031242,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.565318674228303763550474601E-7,0.001565318674228303763550474601,63884.75,63884.76,0.395833,1.018951,2.074900542411066397430524818,0,88,2261,16.345433835939000000000,0.001344016315004159793202329495,0.001579005995789410314901697134,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1048690647224422732897172354,0,False,2.2559080098289996,0.0433080131188035,0.23754299036227167
2026-02-24T15:55:00.956383+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63851.7650000000,7877.035300000000026583637375,0.1621213123165767737861811026,0.50,0.005507548154361606120083976463,0.005507548154361606120083976463,0.0004852533133261039155527413704,0.0030,0.0001802287778069633917145652176,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.566127420283527009785868879E-7,0.001566127420283527009785868879,63851.76,63851.77,0.842246,0.79473,2.075074341223150281532567994,0,88,2261,16.345433835939000000000,0.001427659209235412823909261787,0.001662629208351163074101939442,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,False,2.284749993123114,0.04310498479753733,0.2089229819830507
2026-02-24T15:56:00.160048+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63956.0550000000,7879.121100000000026627056809,0.1623431197167409982192477455,0.50,0.008188853893838619327652205488,0.008188853893838619327652205488,0.001095237056622582465634697452,0.0030,0.0006430419922849042137321382766,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.563573613162975733884774475E-7,0.001563573613162975733884774475,63956.05,63956.06,1.784689,0.949401,2.074525017255922103388092933,0,96,2261,16.345433835939000000000,0.001163242190763834206982133154,0.001398274408773557882922998092,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,False,3.3471450151409954,0.04430601256899536,0.2286309900227934
2026-02-24T15:57:00.360475+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63943.5350000000,7878.870700000000026621844312,0.1623164979722284339938057079,0.50,0.008188853893838619327652205488,0.008188853893838619327652205488,0.001711660834374987028136291300,0.0030,0.00002658524908071727314787411447,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.563879757351544608849041580E-7,0.001563879757351544608849041580,63943.53,63943.54,0.037053,0.89183,2.074590948159486859553433561,0,104,2261,16.345433835939000000000,0.001194985417068026021000041393,0.001430010165708178814877742991,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,True,2.2158199863042682,0.04350999370217323,0.22475299192592502
2026-02-24T15:58:00.553132+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63974.3450000000,7879.486900000000026634671552,0.1623820073868007855066908125,0.50,0.005898842730835033048220410252,0.005898842730835033048220410252,0.0002316536689132967205613111333,0.0030,0.0005906690690229066651482050557,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.563126593949496473938107534E-7,0.001563126593949496473938107534,63974.34,63974.35,0.509158,1.205002,2.074428708795619667157295824,0,112,2261,16.345433835939000000000,0.001116869698023924600082169635,0.001351912827756447911241505620,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,False,2.4703069939278066,0.06260201917029917,0.29341300250962377
2026-02-24T15:59:00.911082+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63955.2450000000,7879.104900000000026626719579,0.1623413974346248420050989185,0.50,0.005898842730835033048220410252,0.005898842730835033048220410252,0.0001655257379769277917277133251,0.0030,0.0006567467130436413112902072784,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.563593415989572082790082346E-7,0.001563593415989572082790082346,63955.24,63955.25,0.656589,1.258061,2.074529282626888232540486995,0,112,2261,16.345433835939000000000,0.001165295865948051089518435494,0.001400327600715813709990357756,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,False,17.06796101643704,0.09331500041298568,0.5981930007692426
2026-02-24T16:00:00.211680+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63980.6750000000,7879.613500000000026637306944,0.1623954652090486446208978513,0.50,0.005206719812494453219454086882,0.005206719812494453219454086882,0.0005123563279664522613128545385,0.0030,0.00003313390732618042084594772704,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.562971944262857495642238848E-7,0.001562971944262857495642238848,63980.67,63980.68,0.619422,0.673129,2.074395379410297211245664975,0,112,2261,16.345433835939000000000,0.001100820606769488962483658502,0.001335867512948448670085472438,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.02271330000000000041633363423,63310.40846516696008297960037,0,0,1,0.1194586431738232643546005619,0,True,2.8258829843252897,0.08351699216291308,0.36797602660954
2026-02-24T16:00:19.792108+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63965.5450000000,7879.310900000000026631007816,0.1623632975315138310264048053,0.50,0.0045,0.004343093806581962634694780045,0.0002627624773672149461220879825,0.0030,0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.563341639628021616950187793E-7,0.001563341639628021616950187793,63965.54,63965.55,0.247127,0.623303,2.074475045265570107755824035,0,0,2261,16.345433835939000000000,0.001139181230889490731340763298,0.001374219110585893933701709714,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-0.09914380221695373940508442379,0.0200000000000000004163336342344337026588618755340576171875,63310.40846516696008297960037,0,0,1,0E-29,0,False,11.603094986639917,0.07579199154861271,0.3337679954711348
