ts,bot_variant,exchange,trading_pair,state,regime,mid,equity_quote,base_pct,target_base_pct,net_base_pct,target_net_base_pct,spread_pct,spread_floor_pct,net_edge_pct,net_edge_gate_pct,net_edge_ewma_pct,skew,adverse_drift_30s,adverse_drift_smooth_30s,drift_spread_mult,soft_pause_edge,base_balance,quote_balance,market_spread_pct,market_spread_bps,best_bid_price,best_ask_price,best_bid_size,best_ask_size,turnover_today_x,cancel_per_min,orders_active,fills_count_today,fees_paid_today_quote,daily_loss_pct,drawdown_pct,risk_reasons,fee_source,maker_fee_pct,taker_fee_pct,realized_pnl_today_quote,position_base,avg_entry_price,funding_rate,funding_cost_today_quote,margin_ratio,position_drift_pct,ws_reconnect_count,order_book_stale,_tick_duration_ms,_indicator_duration_ms,_connector_io_duration_ms
2026-02-24T21:07:00.703310+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,64187.8350000000,7883.756700000000026723554619,0.1628356567624670637504588455,0.50,0.1628356567624670637504588455,0.50,0.004963582245954313676042582960,0.00496358224595431367604258296,0.0001610509400324635433233792967,0.0001676720759974207583097062907,0.0001676720759974207583097062907,0.0030,0.00007648839444395157116275367255,0.00009111482721500204220365995083,1.0,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.557927604194782391398619380E-7,0.001557927604194782391398619380,64187.83,64187.84,0.31215,0.389973,2.466534262268519769779987873,0,52,2743,19.445556015939000000000,0.0005755868399023662634461287525,0.001361959357901524661961514040,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02200000000000000041633363423,64127.46843655610419939310554,0,0,1,0.06103286384976525702300309793,0,True,2.115312992827967,0.04785301280207932,0.19551400328055024
2026-02-24T21:08:00.909336+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,64205.6450000000,7884.112900000000026730969521,0.1628734793993120040654419735,0.50,0.1628734793993120040654419735,0.50,0.004908769696521384783130277348,0.004899867581093287985356001225,0.0000691750284123267045014323442,0.00005931792527030757904735504795,0.00005931792527030757904735504795,0.0030,0.0001618499685062392851309648976,0.0001607144639134153572075348488,1.001816807348518284677488078,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.557495450750475289205489642E-7,0.001557495450750475289205489642,64205.64,64205.65,0.35042,0.050063,2.467236772565623703086287492,0,56,2744,19.451973265939000000000,0.0005304313398642148091602704513,0.001316839387357949226266695285,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02210000000000000041633363423,64127.67219928661956500287279,0,0,1,0.09502262443438913848139753100,0,True,2.307535003637895,0.0479529844596982,0.2718989853747189
2026-02-24T21:09:00.117309+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64215.7150000000,7884.314300000000026735162001,0.1628948632857013351662225645,0.50,0.1628948632857013351662225645,0.50,0.005880779698667782018680125914,0.00511863168374032910393820235,0.0001847413984459451063594917964,0.0002582697409046967107347314198,0.0002582697409046967107347314198,0.0030,0.0005262295713470255227567830268,0.0004331690546384701002573925226,1.148896826733688675999024807,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.557251211794496098034569887E-7,0.001557251211794496098034569887,64215.71,64215.72,0.182344,0.659883,2.468802852765395201710332094,0,64,2746,19.464817635939000000000,0.0005048998471419135657768569863,0.001291327983462732795191634893,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02230000000000000041633363423,64128.51684323920593660142757,0,0,1,0.09502262443438913848139753100,0,True,2.339152997592464,0.05126898759044707,0.20937100634910166
2026-02-24T21:10:00.328254+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64231.6850000000,7884.633700000000026741810849,0.1629287737235022119524462373,0.50,0.1629287737235022119524462373,0.50,0.004823580028537321378986129825,0.004823580028537321378986129825,-0.0000311799387952817300469484558,-0.00001527859938481649272745600858,-0.00001527859938481649272745600858,0.0030,0.0002250174738915495193774693040,0.0002254463789840542755647406763,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.556864030579300543026389546E-7,0.001556864030579300543026389546,64231.68,64231.69,0.383546,0.115568,2.470331142452312012153319419,0,68,2748,19.477656175939000000000,0.0004644094857938350298450682829,0.001250869480959594125452934429,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02250000000000000041633363423,64129.08736018819077270996931,0,0,1,0.09502262443438913848139753100,0,True,2.404992002993822,0.04966900451108813,0.21046801703050733
2026-02-24T21:11:00.540351+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64200.5450000000,7884.010900000000026728846220,0.1628626490102899302657883844,0.50,0.1628626490102899302657883844,0.50,0.004821927323355527877418091762,0.004821927323355527877418091762,-0.0000258088976720837116094473586,-0.00009414535681752842503035853329,-0.00009414535681752842503035853329,0.0030,0.00007320274223702440509338450465,0.0002189096191040673453909885146,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.557619175974284953500005335E-7,0.001557619175974284953500005335,64200.54,64200.55,1.082774,0.514468,2.471340415820455034371391098,0,72,2749,19.484074775939000000000,0.0005433618873203951806851371636,0.001329759760730898957992892616,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02260000000000000041633363423,64129.33918602806603477298522,0,0,1,0.09502262443438913848139753100,0,True,2.438104012981057,0.08507000165991485,0.26641899603419006
2026-02-24T21:12:00.753510+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64227.4050000000,7884.548100000000026740028941,0.1629196859107245502609784097,0.50,0.1629196859107245502609784097,0.50,0.006133229430116400646441866239,0.006027284505975010971228287704,0.0006597826555785590551026811048,0.0006013844877682962173135275952,0.0006013844877682962173135275952,0.0030,0.00006850188936773612387196654368,0.00005751591757185901785539866120,1.017577554873403369626508612,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.556967777228427647045680890E-7,0.001556967777228427647045680890,64227.4,64227.41,0.518329,0.490931,2.471986397792284371237333460,0,76,2750,19.490495655939000000000,0.0004752610040511785573208388413,0.001261712460966697037568253036,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02270000000000000041633363423,64129.68923366670891567064887,0,0,1,0.09502262443438913848139753100,0,True,2.1916400000918657,0.050408008974045515,0.20833199960179627
2026-02-24T21:13:00.958016+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64248.3850000000,7884.967700000000026748763621,0.1629642312929195667332501463,0.50,0.1629642312929195667332501463,0.50,0.005288165753687015218158973330,0.005288165753687015218158973330,0.0002116679487106817810160717891,0.0001716966725136556258835064806,0.0001716966725136556258835064806,0.0030,0.00004964858838090739409889952114,0.0001668563369446428939243345119,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.556459356916131043605220583E-7,0.001556459356916131043605220583,64248.38,64248.39,0.594464,0.180961,2.473484031638962824646366062,0,84,2752,19.503341695939000000000,0.0004220682813784993034793280032,0.001208561591679543043133817419,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02290000000000000041633363423,64130.56705695346254957896340,0,0,1,0.1228070175438596468803205297,0,False,2.627034002216533,0.05222600884735584,0.21981197642162442
2026-02-24T21:14:00.227516+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64233.9350000000,7884.678700000000026742747600,0.1629335511160397724748703796,0.50,0.1629335511160397724748703796,0.50,0.005740522159105891069566073747,0.005344585012407284574773998787,0.0003438629896412636522118748565,0.0002837046174703797250475178991,0.0002837046174703797250475178991,0.0030,0.0002602308100983561957461756616,0.0002139296068969557399632038340,1.074081925122240729252754924,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.556809496413383361925437076E-7,0.001556809496413383361925437076,64233.93,64233.94,0.792684,0.973528,2.476832534208274071302701617,0,92,2756,19.529028725939000000000,0.0004587048325043436894664505448,0.001245169316236233949691376713,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02330000000000000041633363423,64132.06075554653615385134700,0,0,1,0.1228070175438596468803205297,0,True,2.4515209952369332,0.07614700007252395,0.25585899129509926
2026-02-24T21:15:00.425877+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64238.7850000000,7884.775700000000026744766818,0.1629438488656056534857258623,0.50,0.1629438488656056534857258623,0.50,0.005003498313374997935732866160,0.005003498313374997935732866160,0.0001992610232235902842293658822,0.0002130500878059523479734562116,0.0002130500878059523479734562116,0.0030,0.00002101578308660674262600927325,0.00006251560392213404089507436276,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.556691957981459331772853425E-7,0.001556691957981459331772853425,64238.78,64238.79,0.99811,0.050776,2.479245396408549698337412438,0,100,2759,19.548293855939000000000,0.0004464081354136623557614301916,0.001232882294499213126383130183,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02360000000000000041633363423,64133.14176289128357560535277,0,0,1,0.1228070175438596468803205297,0,True,1.8910350045189261,0.04912097938358784,0.19968798733316362
2026-02-24T21:16:00.620680+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64173.0550000000,7883.461100000000026717401208,0.1628042662632025954143027747,0.50,0.1628042662632025954143027747,0.50,0.006652978397882634258151203088,0.006652978397882634258151203088,0.0004338348479492339453443453094,0.0005376394797454623397100964650,0.0005376394797454623397100964650,0.0030,0.0001205968233955344429747247600,0.0004834573603639050449779002916,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.558286417874293190498722556E-7,0.001558286417874293190498722556,64173.05,64173.06,1.540389,0.250596,2.487798301679829425876471268,0,108,2769,19.612461135939000000000,0.0006130600735106693793554485438,0.001399403106617641727630768448,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02460000000000000041633363423,64134.52949610708505624831566,0,0,1,0.1228070175438596468803205297,0,False,2.2018279996700585,0.052404997404664755,0.21102200844325125
2026-02-24T21:17:00.809328+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64129.5050000000,7882.590100000000026699269878,0.1627117589179221715911607169,0.50,0.1627117589179221715911607169,0.50,0.005875602162155281340113948454,0.005763615223765649068765566878,0.0000942670239541908875655281890,0.0002678664521884007979685763106,0.0002678664521884007979685763106,0.0030,0.0005216404008698162764429174302,0.0005094966623001566745383046330,1.019429981711455363047380476,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.559344641752653478301446425E-7,0.001559344641752653478301446425,64129.5,64129.51,0.908091,0.268842,2.492954357215529947883493120,0,116,2775,19.650937335939000000000,0.0007234768071806017675726933319,0.001509732961596457574037807046,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02520000000000000041633363423,64134.35022239024969776917472,0,0,1,0.1228070175438596468803205297,0,True,1.904402015497908,0.05019499803893268,0.20637799752876163
2026-02-24T21:18:00.993907+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64037.9650000000,7880.759300000000026661158697,0.1625172462760028747900295093,0.50,0.1625172462760028747900295093,0.50,0.007166006536934248801431770842,0.007166006536934248801431770842,0.0002607259861060485095329242141,0.001892590519260879271269467517,0.001892590519260879271269467517,0.0030,0.0008295999126868325861291113038,0.0008568772061336446790984494324,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.561573669619264134954944305E-7,0.001561573669619264134954944305,64037.96,64037.97,0.674105,0.697968,2.497598845068012663882669381,0,120,2780,19.682975325939000000000,0.0009555674570117294556876551211,0.001741640996608186680354691349,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02570000000000000041633363423,64133.21461495075067643019434,0,0,1,0.2063492063492063457972176587,0,True,2.1149360109120607,0.054114003432914615,0.22145602270029485
2026-02-24T21:19:00.192339+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63980.1450000000,7879.602900000000026637086287,0.1623943384253538997899721929,0.50,0.1623943384253538997899721929,0.50,0.007865765021043046483612289809,0.007865765021043046483612289809,0.0009836071123736460489455111835,0.001128247687783360010507141180,0.001128247687783360010507141180,0.0030,0.0004088876699571309032375538072,0.0004120919831026298014726621431,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.562984891640992686090348811E-7,0.001562984891640992686090348811,63980.14,63980.15,0.67929,0.604289,2.501213825881885486053485195,0,128,2784,19.708571715939000000000,0.001102164369544346922661732915,0.001888122562965824619258364508,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02610000000000000041633363423,64131.03469748024108755415967,0,0,1,0.2063492063492063457972176587,0,True,4.310379008529708,0.0665319967083633,0.3653760068118572
2026-02-24T21:20:00.406908+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64026.2850000000,7880.525700000000026656295921,0.1624924210322669238074878508,0.50,0.1624924210322669238074878508,0.50,0.005942024345431237099048728928,0.005680442998944834170529746587,0.0000720310173950793474284762870,0.0001169525623740659716116896381,0.0001169525623740659716116896381,0.0030,0.0005822873531828309620282540639,0.0005535064391617994214705409145,1.046049462433650464892341039,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.561858539816889266650407719E-7,0.001561858539816889266650407719,64026.28,64026.29,0.885051,0.083604,2.502544563231232141440948739,0,136,2786,19.721366745939000000000,0.0009851809460878445026308793256,0.001771231185038785281641355087,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02630000000000000041633363423,64129.84926251841415915046022,0,0,1,0.2063492063492063457972176587,0,True,3.2023609965108335,0.09554199641570449,0.3108119999524206
2026-02-24T21:21:00.606243+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64061.9950000000,7881.239900000000026671163195,0.1625683161858833941008796222,0.50,0.1625683161858833941008796222,0.50,0.006268298427970745642670545641,0.006268298427970745642670545641,0.0005903398543078610530104597571,0.0004880917154290588781517028686,0.0004880917154290588781517028686,0.0030,0.0001520633426567105248675475984,0.0001654143700093845963812301244,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.560987914909612165528095090E-7,0.001560987914909612165528095090,64061.99,64062.0,0.345503,0.964766,2.503130293742105215353056749,0,140,2787,19.727770345939000000000,0.0008946417598799619404440180187,0.001680763237362700003221255273,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02640000000000000041633363423,64129.49377288766259037140554,0,0,1,0.2063492063492063457972176587,0,True,2.1196430025156587,0.04822600749321282,0.1978060172405094
2026-02-24T21:22:00.794969+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64026.7650000000,7880.535300000000026656495761,0.1624934412767620014753299858,0.50,0.1624934412767620014753299858,0.50,0.006335791142135637512480193058,0.006172465240833339768372887469,0.0004552826431414256880945285253,0.0005508891557885212828834783526,0.0005508891557885212828834783526,0.0030,0.0003434882780331517711543696432,0.0003269505278262094109345810302,1.026460400331107776351661781,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.561846830774598716646077621E-7,0.001561846830774598716646077621,64026.76,64026.77,0.692475,0.534248,2.504166571773239811925935335,0,148,2788,19.734173065939000000000,0.0009839639533860863500167742352,0.001770015149897801777478889468,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02650000000000000041633363423,64129.10775865035065607418177,0,0,1,0.2063492063492063457972176587,0,True,2.134320995537564,0.052704999689012766,0.2095219970215112
2026-02-24T21:23:00.976046+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,64052.3050000000,7881.046100000000026667128922,0.1625477232013653647239099174,0.50,0.1625477232013653647239099174,0.50,0.006003742625068726286030845278,0.005352195541662783948837681093,0.0003568069578483413021649753182,0.0002135424309182986551992619753,0.0002135424309182986551992619753,0.0030,0.0003679597343349459684084078175,0.0002918756443649815008580035038,1.121734543951943148080646902,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.561224065238557769310565795E-7,0.001561224065238557769310565795,64052.3,64052.31,0.503706,0.288018,2.505628895628335422778718578,0,156,2790,19.746976835939000000000,0.0009192098000467046463412649115,0.001705311946771304493501030341,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02670000000000000041633363423,64128.28185783649035154717855,0,0,1,0.2481203007518796953646305813,0,False,2.1691170113626868,0.051023991545662284,0.22297797841019928
2026-02-24T21:24:00.176325+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,64068.0350000000,7881.360700000000026673677850,0.1625811517546709951159881039,0.50,0.1625811517546709951159881039,0.50,0.005307508677549553288709062967,0.005307508677549553288709062967,0.0003537077712158466624890923008,0.0003299708613495879626633341688,0.0003299708613495879626633341688,0.0030,0,0.00001612493159265551281442075916,1.0,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.560840753115028422519904036E-7,0.001560840753115028422519904036,64068.03,64068.04,0.191915,0.629213,2.506341536422638280360224254,0,160,2791,19.753381685939000000000,0.0008793279350495051867165287532,0.001665461461838657575843562687,order_book_stale,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,6.648265500757307600343991919,0.02680000000000000041633363423,64127.98416433710046218035847,0,0,1,0.2481203007518796953646305813,0,True,2.2060849878471345,0.05401400267146528,0.21605700021609664
