ts,bot_variant,exchange,trading_pair,state,regime,mid,equity_quote,base_pct,target_base_pct,spread_pct,spread_floor_pct,net_edge_pct,skew,adverse_drift_30s,soft_pause_edge,base_balance,quote_balance,market_spread_pct,market_spread_bps,best_bid_size,best_ask_size,turnover_today_x,cancel_per_min,orders_active,fills_count_today,fees_paid_today_quote,daily_loss_pct,drawdown_pct,risk_reasons,fee_source,maker_fee_pct,taker_fee_pct,realized_pnl_today_quote,position_base,avg_entry_price,funding_rate,funding_cost_today_quote,margin_ratio,position_drift_pct,ws_reconnect_count,order_book_stale,_tick_duration_ms,_indicator_duration_ms,_connector_io_duration_ms
2026-02-24T12:43:00.888833+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63120.0050000000,7862.400100000000026278981075,0.1605616712382774850213465930,0.50,0.004444918413570124870599132455,0.004444918413570124870599132455,0.0001865458342948594722717512876,0.0030,0.00009142153113319047596790169444,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584283778177774225461484041E-7,0.001584283778177774225461484041,0.480966,0.854617,1.544342798167063510214424834,0,32,1660,12.142240970743000000000,0.003282964583065716484112499993,0.003517498017814279141770001438,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02111810000000000041633363423,63405.55186436990843561312935,0,0,1,0.02423792982319191239163843069,0,True,2.3102200066205114,0.06322501576505601,0.2791110018733889
2026-02-24T12:44:00.072684+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63107.0350000000,7862.140700000000026273581227,0.1605339751805764582737343775,0.50,0.005125103934212725821853380768,0.005125103934212725821853380768,0.0005337198306116696614054941743,0.0030,0.00001632174307342066733585813268,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584609386259392475022792625E-7,0.001584609386259392475022792625,0.901122,0.345616,1.544393751531691611601817978,0,32,1660,12.142240970743000000000,0.003315848740027806566206131881,0.003550374436939042199873279610,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02111810000000000041633363423,63405.55186436990843561312935,0,0,1,0.02423792982319191239163843069,0,True,2.1445270103868097,0.055024022003635764,0.2190950035583228
2026-02-24T12:45:00.264549+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63127.0050000000,7862.540100000000026281895410,0.1605766182356259171335275637,0.50,0.005125103934212725821853380768,0.005125103934212725821853380768,0.0004516587824037067530116739973,0.0030,0.00009838279128138357572967830966,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584108100804085351427649704E-7,0.001584108100804085351427649704,0.000034,0.484249,1.546313886676139172804974331,0,40,1662,12.157954941178000000000,0.003265216772831743425156800547,0.003499754383745401623903930057,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02136710000000000041633363423,63402.08803543532642874155760,0,0,1,0.06398154171600263832538492401,0,False,2.953350020106882,0.044001993956044316,0.23581201094202697
2026-02-24T12:46:00.466577+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63119.2450000000,7862.384900000000026278664661,0.1605600483893888255279083312,0.50,0.005325801973983662194667855784,0.005325801973983662194667855784,0.0005981604759749582808441892764,0.0030,0.00003216031361850659702295303762,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584302854066141000260697035E-7,0.001584302854066141000260697035,0.301683,1.035506,1.546344410228250204255980115,0,48,1662,12.157954941178000000000,0.003284891488176833559084833137,0.003519424469513185843709746392,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02136710000000000041633363423,63402.08803543532642874155760,0,0,1,0.06398154171600263832538492401,0,False,2.0257809956092387,0.039300008211284876,0.22779798018746078
2026-02-24T12:47:00.691193+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63088.7650000000,7861.775300000000026265974812,0.1604949584351514119273312576,0.50,0.005325801973983662194667855784,0.005325801973983662194667855784,0.0004658177681975331263354852686,0.0030,0.0001645030213959317515316570454,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585068276419739711183124285E-7,0.001585068276419739711183124285,0.471358,1.035394,1.552460857811975363786230600,0,56,1668,12.205098426163000000000,0.003362170524738476250080507519,0.003596685321858812521503725995,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02211410000000000041633363423,63392.23573407690854882927996,0,0,1,0.06398154171600263832538492401,0,False,2.089139015879482,0.040399987483397126,0.24470500648021698
2026-02-24T12:48:00.921001+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63095.4550000000,7861.909100000000026268760084,0.1605092457759400985763599347,0.50,0.004651108565073389422667646666,0.004651108565073389422667646666,0.0001512803563996829452681676898,0.0030,0.0002091630696296728237988909762,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584900211909082833303920227E-7,0.001584900211909082833303920227,0.276571,2.148375,1.552434436842191416232410043,0,56,1668,12.205098426163000000000,0.003345208688957721998021417568,0.003579727477298699579428866296,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02211410000000000041633363423,63392.23573407690854882927996,0,0,1,0.06398154171600263832538492401,0,True,1.8333980115130544,0.038609985494986176,0.1945529947988689
2026-02-24T12:49:00.129542+00:00,a,bitget_paper_trade,BTC-USDT,running,high_vol_shock,63032.7650000000,7860.655300000000026242660128,0.1603753442795030106502678568,0.40,0.01738208860812889222528165525,0.004651108565073389422667646666,0.004769056005797676925349577882,0.0030,0.0006837794374538799647630842178,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586476493614075155992284330E-7,0.001586476493614075155992284330,0.279813,1.183736,1.563681434688148704213609209,0,60,1679,12.291560757093000000000,0.003504153006610260721726103596,0.003738634394409832664432297546,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02348510000000000041633363423,63373.14174421016573689765213,0,0,1,0.06398154171600263832538492401,0,False,2.293398982146755,0.04000699846073985,0.20103499991819263
2026-02-24T12:50:00.325626+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63024.4250000000,7860.488500000000026239187906,0.1603575273979473441162768208,0.50,0.006015193921990082737793960120,0.006015193921990082737793960120,0.0008441929685011291729430226650,0.0030,0.00006188460029490392217456138298,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586686431490648268508598055E-7,0.001586686431490648268508598055,0.794025,0.136209,1.565714008646154747114881718,0,68,1681,12.307276959252000000000,0.003525298254803308623396179795,0.003759774667000466735718445449,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02373440000000000041633363423,63369.65642004643737988177952,0,0,1,0.1528905492234124083044901883,0,False,2.2787080088164657,0.04028200055472553,0.21690598805435002
2026-02-24T12:51:00.521968+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63035.1150000000,7860.702300000000026243638512,0.1603803644872799752300343701,0.50,0.006015193921990082737793960120,0.006015193921990082737793960120,0.0008129461977951588184226942393,0.0030,0.00009313137100087427669488980869,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586417348489012830388268507E-7,0.001586417348489012830388268507,0.010742,3.00532,1.567671335964726708815648718,0,76,1683,12.322997676262000000000,0.003498194813174569766219547340,0.003732677602972423783434402140,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02398380000000000041633363423,63366.16759420734676533821260,0,0,1,0.1528905492234124083044901883,0,True,3.7729539908468723,0.044612999772652984,0.27907799812965095
2026-02-24T12:52:00.715921+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63012.1150000000,7860.242300000000026234062839,0.1603312279571839690015565207,0.50,0.005109874248441855330705270626,0.005109874248441855330705270626,0.0002443937708005908322498587604,0.0030,0.0002995559285761513000322494896,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586996405373792008092412070E-7,0.001586996405373792008092412070,0.004612,1.602648,1.569762542528873436741097767,0,78,1685,12.338713937741000000000,0.003556509046800481245645417058,0.003790978114913021342137208213,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02423320000000000041633363423,63362.56671941593200039688479,0,0,1,0.1528905492234124083044901883,0,True,2.1753550099674612,0.037703983252868056,0.19212299957871437
2026-02-24T12:53:00.903369+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,high_vol_shock,63118.5850000000,7862.371700000000026278389881,0.1605586390681580243858436971,0.40,0.01741602438185999267276590856,0.005109874248441855330705270626,0.003858755343695049776479064005,0.0030,0.001607654409048947292627299419,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.584319420341885040673836399E-7,0.001584319420341885040673836399,1.517963,0.000472,1.569337396976665445460984760,0,78,1685,12.338713937741000000000,0.003286564853141751018929227637,0.003521097440725394295394261674,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02423320000000000041633363423,63362.56671941593200039688479,0,0,1,0.1528905492234124083044901883,0,False,2.1180519834160805,0.03900399315170944,0.19202299881726503
2026-02-24T12:54:00.102828+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63053.4150000000,7861.068300000000026251257418,0.1604194559663093147327119629,0.50,0.005787349701423622819772695987,0.005787349701423622819772695987,0.0002847185738045623325357467197,0.0030,0.0005302213067648867953733316753,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585956922396669553901243890E-7,0.001585956922396669553901243890,0.0912,1.058036,1.569597600079495551361141253,0,82,1685,12.338713937741000000000,0.003451796966420040197806790008,0.003686290673906643986727386752,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02423320000000000041633363423,63362.56671941593200039688479,0,0,1,0.1528905492234124083044901883,0,False,3.5920770023949444,0.05599501309916377,0.26257699937559664
2026-02-24T12:55:00.304161+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63058.9050000000,7861.178100000000026253543089,0.1604311827002113108265103574,0.50,0.005787349701423622819772695987,0.005787349701423622819772695987,0.0005281475246558549562146278271,0.0030,0.0002867923559135941716944505679,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.585818846679941556232224457E-7,0.001585818846679941556232224457,1.013319,0.23998,1.571575158565482692567489834,0,90,1687,12.354432219019000000000,0.003437877612393681327282962909,0.003672374595186910047715282236,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02448240000000000041633363423,63359.63929610455524594143439,0,0,1,0.1789077831331236780626605216,0,True,2.238801011117175,0.051318027544766665,0.2840009983628988
2026-02-24T12:56:00.491397+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63038.2950000000,7860.765900000000026244962453,0.1603871576941376694649572914,0.50,0.005429780165825623014741076946,0.005429780165825623014741076946,0.0004728663596470160152865349075,0.0030,0.0001990457066832331906098958705,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586337320830139838014337158E-7,0.001586337320830139838014337158,0.497167,0.814826,1.573656271691159249342287402,0,98,1689,12.370143558831000000000,0.003490132236525422005151100989,0.003724616923495419425318101111,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02473160000000000041633363423,63356.49019533512443006306304,0,0,1,0.1789077831331236780626605216,0,True,2.0768429967574775,0.06910198135301471,0.23990499903447926
2026-02-24T12:57:00.672574+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63040.7450000000,7860.814900000000026245982471,0.1603923913791685925636445883,0.50,0.005429780165825623014741076946,0.005429780165825623014741076946,0.0006474840177593574623627057552,0.0030,0.00002442804857089174353372502282,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586275669806884420544205180E-7,0.001586275669806884420544205180,0.833554,0.724611,1.573646462382799518494972135,0,106,1689,12.370143558831000000000,0.003483920502943531434516606088,0.003718406651571312294064976033,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02473160000000000041633363423,63356.49019533512443006306304,0,0,1,0.1789077831331236780626605216,0,True,1.9518920162227005,0.040014012483879924,0.19687000894919038
2026-02-24T12:58:00.857364+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63002.4750000000,7860.049500000000026230049383,0.1603106316315183539270450649,0.50,0.005345865243968703647961150048,0.005345865243968703647961150048,0.0003162403191605556375271305853,0.0030,0.0003221057784269258216573294337,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587239231474636512295747112E-7,0.001587239231474636512295747112,0.033489,1.198923,1.576799819054320199718902900,0,110,1692,12.393724629358000000000,0.003580950316894124143978694628,0.003815413633830732666741340847,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02510570000000000041633363423,63351.68680586281853748541019,0,0,1,0.1789077831331236780626605216,0,True,3.3975359983742237,0.0721300020813942,0.33794299815781415
2026-02-24T12:59:00.049167+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,62970.9850000000,7859.419700000000026216939036,0.1602433446835775956863391629,0.50,0.005345865243968703647961150048,0.005345865243968703647961150048,0.0003141748872453720872788802022,0.0030,0.0003241712103421093719055798168,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.588032964705887957763404844E-7,0.001588032964705887957763404844,0.097452,0.922035,1.576926172979157730774680815,0,110,1692,12.393724629358000000000,0.003660790108932382947766548640,0.003895234639092011672113139459,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02510570000000000041633363423,63351.68680586281853748541019,0,0,1,0.1789077831331236780626605216,0,True,2.2823069884907454,0.042409985326230526,0.23215098190121353
2026-02-24T13:00:00.235710+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,62977.5750000000,7859.551500000000026219682675,0.1602574269027946469996136288,0.50,0.005175875815819357404610382532,0.005175875815819357404610382532,0.0004671496363120524877044597651,0.0030,0.0001032006900156904741396932479,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.587866792266929934980824524E-7,0.001587866792266929934980824524,0.002843,0.6176,1.584897112960962207378436368,0,114,1700,12.456580481518000000000,0.003644081813297828310835397207,0.003878530275018596980293509306,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02610340000000000041633363423,63338.27377283994281825860843,0,0,1,0.2338162844686898987355829716,0,True,2.1928329952061176,0.03958900924772024,0.20024797413498163
2026-02-24T13:01:00.437976+00:00,a,bitget_paper_trade,BTC-USDT,running,neutral_low_vol,63018.7850000000,7860.375700000000026236839784,0.1603454781429849494382159321,0.50,0.005175875815819357404610382532,0.005175875815819357404610382532,0.0001229820243404862907897949861,0.0030,0.0004473683019872566710543580269,False,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586828435362566891760924937E-7,0.001586828435362566891760924937,0.863087,0.24119,1.586730082355478244935444631,0,122,1702,12.472294581806000000000,0.003539597919048966916611914861,0.003774070966450248050113394473,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02635290000000000041633363423,63334.90416196889766832244807,0,0,1,0.2338162844686898987355829716,0,False,4.276886000297964,0.05059500108473003,0.2653739938978106
2026-02-24T13:02:00.630628+00:00,a,bitget_paper_trade,BTC-USDT,soft_pause,neutral_low_vol,63043.4250000000,7860.868500000000026247098245,0.1603981163150102335431655074,0.50,0.006476041925950226037786157266,0.006476041925950226037786157266,0.001055838626511061003785949205,0.0030,0.00003457814386902941132851370052,True,0.0200000000000000004163336342344337026588618755340576171875,6600,1.586208236624199906651645275E-7,0.001586208236624199906651645275,0.255861,0.696489,1.586630609811880195980323358,0,126,1702,12.472294581806000000000,0.003477125627025381749087852582,0.003711613374527799187224822986,,project:/home/hummingbot/project_config/fee_profiles.json,0.0010,0.0010,-6.965827959035606850378367172,0.02635290000000000041633363423,63334.90416196889766832244807,0,0,1,0.2338162844686898987355829716,0,False,2.386921987636015,0.0425970065407455,0.227483018534258
