ts,bot_variant,exchange,trading_pair,side,price,amount_base,notional_quote,fee_quote,order_id,state,mid_ref,expected_spread_pct,adverse_drift_30s,fee_source,is_maker,realized_pnl_quote
2026-02-23T18:50:01.571436+00:00,a,bitget_paper_trade,BTC-USDT,buy,64836.7200000000,0.0001218,7.89711249600000000,0.007897112496000000000,paper-B-937860cf38d5,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:01.695845+00:00,a,bitget_paper_trade,BTC-USDT,buy,64836.7200000000,0.0001218,7.89711249600000000,0.007897112496000000000,paper-B-527526ab00da,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:01.822247+00:00,a,bitget_paper_trade,BTC-USDT,sell,64836.7100000000,0.0001212,7.85820925200000000,0.007858209252000000000,paper-S-48c058dc87a6,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007855773374498979175173539784
2026-02-23T18:50:01.966049+00:00,a,bitget_paper_trade,BTC-USDT,sell,64836.7100000000,0.0001212,7.85820925200000000,0.007858209252000000000,paper-S-fb165674c069,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007855773374498979175173539784
2026-02-23T18:50:02.102195+00:00,a,bitget_paper_trade,BTC-USDT,sell,64836.7100000000,0.0001211,7.85172558100000000,0.007851725581000000000,paper-S-7dda76851ad0,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007849291713298897509187423002
2026-02-23T18:50:02.236574+00:00,a,bitget_paper_trade,BTC-USDT,sell,64836.7100000000,0.0001210,7.84524191000000000,0.007845241910000000000,paper-S-cd1293baf5c3,running,64836.7150000000,0.002507978337265823924173899977,0.00008745809974218370226794894329,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007842810052098815843201306220
2026-02-23T18:50:36.159525+00:00,a,bitget_paper_trade,BTC-USDT,buy,64810.5600000000,0.0001218,7.89392620800000000,0.007893926208000000000,paper-B-ca026aedf783,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:36.227565+00:00,a,bitget_paper_trade,BTC-USDT,buy,64810.5600000000,0.0001218,7.89392620800000000,0.007893926208000000000,paper-B-c7eb608566d5,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:36.291319+00:00,a,bitget_paper_trade,BTC-USDT,buy,64810.5600000000,0.0001218,7.89392620800000000,0.007893926208000000000,paper-B-907d5671e053,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:36.357120+00:00,a,bitget_paper_trade,BTC-USDT,buy,64810.5600000000,0.0001218,7.89392620800000000,0.007893926208000000000,paper-B-c2b27e2b0112,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-23T18:50:36.421921+00:00,a,bitget_paper_trade,BTC-USDT,sell,64810.5500000000,0.0001213,7.86151971500000000,0.007861519715000000000,paper-S-da53b117d681,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007896841654486913751184053669
2026-02-23T18:50:36.486713+00:00,a,bitget_paper_trade,BTC-USDT,sell,64810.5500000000,0.0001212,7.85503866000000000,0.007855038660000000000,paper-S-b3e2fc2b56cf,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007890331479998466171834355356
2026-02-23T18:50:36.554977+00:00,a,bitget_paper_trade,BTC-USDT,sell,64810.5500000000,0.0001211,7.84855760500000000,0.007848557605000000000,paper-S-44e0ce20f813,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007883821305510018592484657043
2026-02-23T18:50:36.618389+00:00,a,bitget_paper_trade,BTC-USDT,sell,64810.5500000000,0.0001211,7.84855760500000000,0.007848557605000000000,paper-S-39432bc2fd2f,running,64810.5550000000,0.002515957608519736763315436035,0.00008564153339699611164292017260,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007883821305510018592484657043
2026-02-23T18:51:11.341923+00:00,a,bitget_paper_trade,BTC-USDT,buy,64790.9300000000,0.0001218,7.89153527400000000,0.007891535274000000000,paper-B-d0f744418635,running,64790.9250000000,0.002523935963566031817898845569,0.0001162064743673286654751259116,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:50:49.198975+00:00,a,bitget_paper_trade,BTC-USDT,buy,64990.5700000000,0.0001215,7.89635425500000000,0.007896354255000000000,paper-B-337001f3080f,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:50:49.254958+00:00,a,bitget_paper_trade,BTC-USDT,buy,64990.5700000000,0.0001215,7.89635425500000000,0.007896354255000000000,paper-B-3da9e15deeaf,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:50:49.309273+00:00,a,bitget_paper_trade,BTC-USDT,buy,64990.5700000000,0.0001215,7.89635425500000000,0.007896354255000000000,paper-B-a421addab1dc,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:50:49.357725+00:00,a,bitget_paper_trade,BTC-USDT,buy,64990.5700000000,0.0001215,7.89635425500000000,0.007896354255000000000,paper-B-932c2ba35c21,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:50:49.408551+00:00,a,bitget_paper_trade,BTC-USDT,sell,64990.5600000000,0.0001211,7.87035681600000000,0.007870356816000000000,paper-S-3768d958d71a,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007871567816000000000
2026-02-24T00:50:49.458935+00:00,a,bitget_paper_trade,BTC-USDT,sell,64990.5600000000,0.0001211,7.87035681600000000,0.007870356816000000000,paper-S-cd90d14a6270,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007871567816000000000
2026-02-24T00:50:49.511715+00:00,a,bitget_paper_trade,BTC-USDT,sell,64990.5600000000,0.0001211,7.87035681600000000,0.007870356816000000000,paper-S-e00d2459ebbe,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007871567816000000000
2026-02-24T00:50:49.562127+00:00,a,bitget_paper_trade,BTC-USDT,sell,64990.5600000000,0.0001211,7.87035681600000000,0.007870356816000000000,paper-S-9f3a762ba363,running,64990.5650000000,0.0001,0,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007871567816000000000
2026-02-24T00:51:20.340998+00:00,a,bitget_paper_trade,BTC-USDT,buy,64987.9100000000,0.0001215,7.89603106500000000,0.007896031065000000000,paper-B-d2ce2a26b650,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:20.399573+00:00,a,bitget_paper_trade,BTC-USDT,buy,64987.9100000000,0.0001215,7.89603106500000000,0.007896031065000000000,paper-B-01fcd24d8ee6,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:20.449819+00:00,a,bitget_paper_trade,BTC-USDT,buy,64987.9100000000,0.0001215,7.89603106500000000,0.007896031065000000000,paper-B-169114975f8e,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:20.501178+00:00,a,bitget_paper_trade,BTC-USDT,buy,64987.9100000000,0.0001215,7.89603106500000000,0.007896031065000000000,paper-B-dc05b01cc07e,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:20.553349+00:00,a,bitget_paper_trade,BTC-USDT,sell,64987.9000000000,0.0001211,7.87003469000000000,0.007870034690000000000,paper-S-3874e69d6c9e,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007872302707227235438884331903
2026-02-24T00:51:20.611087+00:00,a,bitget_paper_trade,BTC-USDT,sell,64987.9000000000,0.0001211,7.87003469000000000,0.007870034690000000000,paper-S-ba8faa75e4a7,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007872302707227235438884331903
2026-02-24T00:51:20.669118+00:00,a,bitget_paper_trade,BTC-USDT,sell,64987.9000000000,0.0001211,7.87003469000000000,0.007870034690000000000,paper-S-340988a57270,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007872302707227235438884331903
2026-02-24T00:51:20.720585+00:00,a,bitget_paper_trade,BTC-USDT,sell,64987.9000000000,0.0001211,7.87003469000000000,0.007870034690000000000,paper-S-5e43215988a8,running,64987.9050000000,0.0001,0.00004092901792744839193196735557,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007872302707227235438884331903
2026-02-24T00:51:51.456189+00:00,a,bitget_paper_trade,BTC-USDT,buy,64997.7400000000,0.0001215,7.89722541000000000,0.007897225410000000000,paper-B-18478ca9936c,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:51.506901+00:00,a,bitget_paper_trade,BTC-USDT,buy,64997.7400000000,0.0001215,7.89722541000000000,0.007897225410000000000,paper-B-f3898cfd2da9,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:51.562325+00:00,a,bitget_paper_trade,BTC-USDT,buy,64997.7400000000,0.0001215,7.89722541000000000,0.007897225410000000000,paper-B-06f3c4c6c37a,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:51.628109+00:00,a,bitget_paper_trade,BTC-USDT,buy,64997.7400000000,0.0001215,7.89722541000000000,0.007897225410000000000,paper-B-3ce78e692cb1,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:51:51.684288+00:00,a,bitget_paper_trade,BTC-USDT,sell,64997.7300000000,0.0001211,7.87122510300000000,0.007871225103000000000,paper-S-aaab74190b33,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007864656178337545284964082446
2026-02-24T00:51:51.738411+00:00,a,bitget_paper_trade,BTC-USDT,sell,64997.7300000000,0.0001211,7.87122510300000000,0.007871225103000000000,paper-S-9d853e5058ab,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007864656178337545284964082446
2026-02-24T00:51:51.798137+00:00,a,bitget_paper_trade,BTC-USDT,sell,64997.7300000000,0.0001211,7.87122510300000000,0.007871225103000000000,paper-S-53fdea9f03df,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007864656178337545284964082446
2026-02-24T00:51:51.852486+00:00,a,bitget_paper_trade,BTC-USDT,sell,64997.7300000000,0.0001211,7.87122510300000000,0.007871225103000000000,paper-S-6ebba68b0823,running,64997.7350000000,0.0001,0.0001504894253096593053281950478,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007864656178337545284964082446
2026-02-24T00:52:22.562426+00:00,a,bitget_paper_trade,BTC-USDT,buy,64978.7100000000,0.0001215,7.89491326500000000,0.007894913265000000000,paper-B-bcf53227c7c5,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:22.622299+00:00,a,bitget_paper_trade,BTC-USDT,buy,64978.7100000000,0.0001215,7.89491326500000000,0.007894913265000000000,paper-B-4f2f6e56504a,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:22.678118+00:00,a,bitget_paper_trade,BTC-USDT,buy,64978.7100000000,0.0001215,7.89491326500000000,0.007894913265000000000,paper-B-1117f27846df,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:22.730699+00:00,a,bitget_paper_trade,BTC-USDT,buy,64978.7100000000,0.0001215,7.89491326500000000,0.007894913265000000000,paper-B-39485669bced,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:22.785124+00:00,a,bitget_paper_trade,BTC-USDT,sell,64978.7000000000,0.0001212,7.87541844000000000,0.007875418440000000000,paper-S-d7fd2897c47c,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007899111121182954981822103584
2026-02-24T00:52:22.838009+00:00,a,bitget_paper_trade,BTC-USDT,sell,64978.7000000000,0.0001211,7.86892057000000000,0.007868920570000000000,paper-S-35cd1872456b,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007892593702766137362200138152
2026-02-24T00:52:22.893814+00:00,a,bitget_paper_trade,BTC-USDT,sell,64978.7000000000,0.0001211,7.86892057000000000,0.007868920570000000000,paper-S-20b04c740c61,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007892593702766137362200138152
2026-02-24T00:52:22.945535+00:00,a,bitget_paper_trade,BTC-USDT,sell,64978.7000000000,0.0001211,7.86892057000000000,0.007868920570000000000,paper-S-cf84100cc4a3,running,64978.7050000000,0.0001,0.0002927794330063962998095241319,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007892593702766137362200138152
2026-02-24T00:52:53.668876+00:00,a,bitget_paper_trade,BTC-USDT,buy,64982.0800000000,0.0001215,7.89532272000000000,0.007895322720000000000,paper-B-9946d838c51d,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:53.719452+00:00,a,bitget_paper_trade,BTC-USDT,buy,64982.0800000000,0.0001215,7.89532272000000000,0.007895322720000000000,paper-B-51f7eb41b75c,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:53.771957+00:00,a,bitget_paper_trade,BTC-USDT,buy,64982.0800000000,0.0001215,7.89532272000000000,0.007895322720000000000,paper-B-2ad56867cbee,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:53.825340+00:00,a,bitget_paper_trade,BTC-USDT,buy,64982.0800000000,0.0001215,7.89532272000000000,0.007895322720000000000,paper-B-5381b809cb25,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:52:53.875571+00:00,a,bitget_paper_trade,BTC-USDT,sell,64982.0700000000,0.0001211,7.86932867700000000,0.007869328677000000000,paper-S-e26a4fdb4dd2,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007865604550728268668254845341
2026-02-24T00:52:53.927707+00:00,a,bitget_paper_trade,BTC-USDT,sell,64982.0700000000,0.0001211,7.86932867700000000,0.007869328677000000000,paper-S-566e6caaed8f,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007865604550728268668254845341
2026-02-24T00:52:53.976958+00:00,a,bitget_paper_trade,BTC-USDT,sell,64982.0700000000,0.0001211,7.86932867700000000,0.007869328677000000000,paper-S-81fa6c045d22,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007865604550728268668254845341
2026-02-24T00:52:54.024114+00:00,a,bitget_paper_trade,BTC-USDT,sell,64982.0700000000,0.0001211,7.86932867700000000,0.007869328677000000000,paper-S-f0693bf282d3,running,64982.0750000000,0.0001,0.00005186314501035377667191120537,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007865604550728268668254845341
2026-02-24T00:53:24.759870+00:00,a,bitget_paper_trade,BTC-USDT,buy,64968.7400000000,0.0001215,7.89370191000000000,0.007893701910000000000,paper-B-5e9d8344dddd,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:24.810913+00:00,a,bitget_paper_trade,BTC-USDT,buy,64968.7400000000,0.0001215,7.89370191000000000,0.007893701910000000000,paper-B-fd988f9ee82a,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:24.857960+00:00,a,bitget_paper_trade,BTC-USDT,buy,64968.7400000000,0.0001215,7.89370191000000000,0.007893701910000000000,paper-B-0bc2a9d6fde2,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:24.908707+00:00,a,bitget_paper_trade,BTC-USDT,buy,64968.7400000000,0.0001215,7.89370191000000000,0.007893701910000000000,paper-B-3131b62f3654,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:24.960433+00:00,a,bitget_paper_trade,BTC-USDT,sell,64968.7300000000,0.0001212,7.87421007600000000,0.007874210076000000000,paper-S-d5bed837eda4,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007901204144248608961359647808
2026-02-24T00:53:25.009171+00:00,a,bitget_paper_trade,BTC-USDT,sell,64968.7300000000,0.0001212,7.87421007600000000,0.007874210076000000000,paper-S-e9f425069fc9,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007901204144248608961359647808
2026-02-24T00:53:25.061985+00:00,a,bitget_paper_trade,BTC-USDT,sell,64968.7300000000,0.0001212,7.87421007600000000,0.007874210076000000000,paper-S-db7063c2371c,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007901204144248608961359647808
2026-02-24T00:53:25.109431+00:00,a,bitget_paper_trade,BTC-USDT,sell,64968.7300000000,0.0001212,7.87421007600000000,0.007874210076000000000,paper-S-2993e811f67c,running,64968.7350000000,0.0001,0.0002052873811739622041924638448,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007901204144248608961359647808
2026-02-24T00:53:55.860144+00:00,a,bitget_paper_trade,BTC-USDT,buy,64944.4300000000,0.0001216,7.89724268800000000,0.007897242688000000000,paper-B-e25265204ce9,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:55.910177+00:00,a,bitget_paper_trade,BTC-USDT,buy,64944.4300000000,0.0001216,7.89724268800000000,0.007897242688000000000,paper-B-351962dabc31,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:55.993421+00:00,a,bitget_paper_trade,BTC-USDT,buy,64944.4300000000,0.0001216,7.89724268800000000,0.007897242688000000000,paper-B-f4ae390fb371,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:56.080050+00:00,a,bitget_paper_trade,BTC-USDT,buy,64944.4300000000,0.0001216,7.89724268800000000,0.007897242688000000000,paper-B-b3e2f3836496,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:53:56.175576+00:00,a,bitget_paper_trade,BTC-USDT,sell,64944.4200000000,0.0001212,7.87126370400000000,0.007871263704000000000,paper-S-e2c77b2b8af4,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007927060168220105633800954776
2026-02-24T00:53:56.230116+00:00,a,bitget_paper_trade,BTC-USDT,sell,64944.4200000000,0.0001212,7.87126370400000000,0.007871263704000000000,paper-S-678f03312751,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007927060168220105633800954776
2026-02-24T00:53:56.280153+00:00,a,bitget_paper_trade,BTC-USDT,sell,64944.4200000000,0.0001212,7.87126370400000000,0.007871263704000000000,paper-S-d50662a8c050,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007927060168220105633800954776
2026-02-24T00:53:56.334301+00:00,a,bitget_paper_trade,BTC-USDT,sell,64944.4200000000,0.0001212,7.87126370400000000,0.007871263704000000000,paper-S-2c02029de3f8,running,64944.4250000000,0.0001,0.0003741799805706544848071922595,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007927060168220105633800954776
2026-02-24T00:54:26.951683+00:00,a,bitget_paper_trade,BTC-USDT,buy,64972.4000000000,0.0001215,7.89414660000000000,0.007894146600000000000,paper-B-9cb5329d68f8,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:54:26.998464+00:00,a,bitget_paper_trade,BTC-USDT,buy,64972.4000000000,0.0001215,7.89414660000000000,0.007894146600000000000,paper-B-b6a33485455d,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:54:27.047237+00:00,a,bitget_paper_trade,BTC-USDT,buy,64972.4000000000,0.0001215,7.89414660000000000,0.007894146600000000000,paper-B-758d2de044a7,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:54:27.092417+00:00,a,bitget_paper_trade,BTC-USDT,buy,64972.4000000000,0.0001215,7.89414660000000000,0.007894146600000000000,paper-B-1cfdb7296070,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:54:27.143085+00:00,a,bitget_paper_trade,BTC-USDT,sell,64972.3900000000,0.0001212,7.87465366800000000,0.007874653668000000000,paper-S-69921bd15ed5,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007804014327084266418928267152
2026-02-24T00:54:27.199338+00:00,a,bitget_paper_trade,BTC-USDT,sell,64972.3900000000,0.0001212,7.87465366800000000,0.007874653668000000000,paper-S-764dc6142a33,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007804014327084266418928267152
2026-02-24T00:54:27.246189+00:00,a,bitget_paper_trade,BTC-USDT,sell,64972.3900000000,0.0001212,7.87465366800000000,0.007874653668000000000,paper-S-55308534d6a0,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007804014327084266418928267152
2026-02-24T00:54:27.291898+00:00,a,bitget_paper_trade,BTC-USDT,sell,64972.3900000000,0.0001212,7.87465366800000000,0.007874653668000000000,paper-S-07f6d4351efe,running,64972.3950000000,0.0001,0.0004306759202194799630607246119,project:/home/hummingbot/project_config/fee_profiles.json,False,-0.007804014327084266418928267152
2026-02-24T00:54:58.066403+00:00,a,bitget_paper_trade,BTC-USDT,buy,64961.7800000000,0.0001216,7.89935244800000000,0.007899352448000000000,paper-B-d8d4a58691b8,running,64961.7750000000,0.0001,0.0001634540330551151762221478830,project:/home/hummingbot/project_config/fee_profiles.json,False,0
2026-02-24T00:54:58.124410+00:00,a,bitget_paper_trade,BTC-USDT,buy,64961.7800000000,0.0001216,7.89935244800000000,0.007899352448000000000,paper-B-9397be34ad68,running,64961.7750000000,0.0001,0.0001634540330551151762221478830,project:/home/hummingbot/project_config/fee_profiles.json,False,0
